fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.759579403,-1.408117676,1.328957058,0.039534855,-0.132993999,0.173919589,0.662033561,0.322136072,-0.296748152,-0.402573137,0.021548893,0.203655059
-0.362179424,-0.272920259,1.328957058,-0.077143049,-0.825361005,0.296088598,0.735482642,0.071323081,-0.623907547,-0.559439898,-0.568988125,0.203655059
-0.362179424,-0.206143941,1.328957058,-0.053807469,-0.825361005,0.357173102,0.772207181,0.071323081,-0.689339427,-0.559439898,-0.568988125,0.203655059
0.011740185,0.194513972,-0.531228284,-0.753874894,-1.240781211,0.112835086,-0.256079939,-1.433554863,0.750161912,0.538627426,1.877522375,0.203655059
0.759579403,-1.007459764,1.328957058,0.039534855,-0.040678399,0.357173102,0.753844912,0.357966499,-0.296748152,-0.324139757,0.021548893,0.203655059
0.19869999,-0.807130808,1.328957058,-0.753874894,-0.640729805,0.845849136,0.662033561,-1.111081018,0.619298154,-0.637873278,1.708797514,1.379926093
-0.175219619,-0.206143941,1.328957058,0.599588795,0.236268404,-0.314756444,0.735482642,0.680440345,1.339048824,0.852360947,0.358998617,1.379926093
0.759579403,0.595171884,1.328957058,0.739602279,0.190110604,0.112835086,0.882380802,0.787931627,0.423002517,0.617060805,0.527723478,1.379926093
-0.175219619,-0.606801852,1.328957058,-0.870552798,-0.917676608,0.296088598,0.588584481,-0.394472472,1.469912582,0.381760665,0.105911323,1.379926093
0.479139696,-0.67357817,1.328957058,1.159642736,-0.733045405,0.90693364,1.212901662,0.859592481,-0.951066943,0.460194046,-0.822075419,0.203655059
-0.829578935,0.661948202,1.328957058,0.319561824,-0.317625202,-1.108854998,-0.017370429,0.716270772,0.292138759,0.381760665,-1.328250005,-2.148887009
1.600898522,0.127737653,1.328957058,-0.940559542,-0.733045405,-0.98668599,-1.100744359,-0.8244376,-1.736249491,-1.500640461,-0.062813539,-2.148887009
1.88133823,-0.339696578,1.328957058,-0.707203733,0.328584004,-1.231024006,-0.072457239,0.537118636,-0.49304379,-0.481006517,-0.400263264,-0.972615974
0.011740185,0.060961334,1.328957058,-0.823881637,-1.148465609,-0.253671939,0.184614542,-1.541046145,0.488434396,-1.500640461,1.37134779,1.379926093
1.320458816,-0.940683445,1.328957058,-0.35717002,-0.363783002,-0.070418427,0.019354112,-0.17948991,-0.558475668,-0.088839616,-0.400263264,0.203655059
0.385659794,-0.940683445,1.328957058,-0.753874894,0.143952804,-0.681263469,-0.109181778,0.107153508,0.684730034,-0.637873278,-0.568988125,-0.972615974
0.292179891,-0.206143941,1.328957058,0.739602279,0.143952804,1.151271656,1.323075281,1.110405472,1.927935735,0.460194046,-0.737712988,0.203655059
-0.175219619,-0.740354489,1.328957058,0.45957531,0.513215207,1.21235616,0.955829881,0.501288208,2.058799493,-0.167272996,-0.231538401,0.203655059
0.6660995,-0.473249214,1.328957058,-0.450512343,-0.317625202,-0.559094461,0.000991842,-0.4303029,-0.42761191,-1.343773701,-0.231538401,-0.972615974
1.320458816,-1.074236083,1.328957058,0.879615765,-0.179151799,-0.436925453,-0.145906318,0.142983936,-2.259704524,-1.42220708,-0.062813539,-2.148887009
-0.829578935,-0.406472897,1.328957058,-0.847217217,-0.086836199,-0.620178965,-0.770223498,-0.4303029,0.619298154,-0.637873278,-0.653350557,0.203655059
0.011740185,2.064250893,1.328957058,-0.753874894,-0.086836199,-0.803432478,0.221339081,0.107153508,0.553866276,0.460194046,0.021548893,-2.148887009
0.479139696,-0.139367622,1.328957058,1.953052484,0.467057407,1.21235616,1.378162091,1.64786188,-0.035020636,0.068027144,-1.328250005,-2.148887009
2.535697545,-0.139367622,1.328957058,2.4197641,-0.2714674,-1.047770494,0.056078651,2.185318289,-0.296748152,-0.559439898,-0.906437849,-0.972615974
1.787858327,-0.206143941,1.328957058,0.506246471,-0.594572004,0.112835086,-0.586600798,-0.17948991,-1.867113249,-1.579073841,0.780810772,0.203655059
1.226978914,-0.606801852,1.328957058,0.552917633,-0.594572004,0.968018143,-0.145906318,-0.322811618,-1.278226338,-1.500640461,1.118260496,1.379926093
2.068298034,-0.139367622,1.328957058,-0.870552798,-0.456098602,0.235004094,0.570222212,0.178814363,-0.754771305,-0.481006517,-0.653350557,-0.972615974
-0.642619131,-1.408117676,1.328957058,0.319561824,-0.456098602,1.151271656,0.827293991,0.071323081,0.750161912,-0.637873278,-0.14717597,0.203655059
1.413938718,-1.141012401,1.328957058,0.529582052,-0.409940802,-1.292108511,-0.972208468,0.357966499,-0.623907547,0.538627426,-0.062813539,0.203655059
-0.081739718,-0.272920259,1.328957058,-0.287163277,-0.2253096,0.418257606,0.368237242,-0.17948991,-1.80168137,-0.951606799,-0.990800281,0.203655059
-0.642619131,-0.406472897,1.328957058,0.529582052,-0.2714674,1.395609673,1.653596142,0.465457781,0.095843123,-0.716306658,-1.159525143,0.203655059
-0.455659326,1.463264026,-2.242598799,-0.543854667,-0.825361005,1.578863185,0.111165461,-1.326063581,-0.49304379,-1.735940601,1.118260496,-0.972615974
1.040019109,0.060961334,1.328957058,0.692931118,-0.2714674,1.517778681,1.965754732,0.60877949,-0.951066943,-0.010406236,0.105911323,0.203655059
-1.390458349,0.394842928,-0.531228284,-0.077143049,-0.825361005,-0.192587436,-0.715136688,-1.326063581,0.357570638,-1.26534032,1.793159945,-0.972615974
-1.390458349,0.528395565,-0.531228284,-0.730539313,-0.825361005,-1.231024006,-1.155831168,-2.203909049,0.619298154,-0.167272996,2.468059393,1.379926093
-0.362179424,0.528395565,-2.242598799,-0.520519085,-0.179151799,0.540426614,0.386599512,-0.036168201,0.095843123,-1.343773701,-0.906437849,-0.972615974
0.385659794,-0.072591303,1.328957058,-0.777210475,-0.963834408,0.845849136,-0.127544049,-1.326063581,-1.016498822,-0.481006517,1.624435083,0.203655059
-1.203498544,-0.940683445,1.328957058,-0.030471888,-0.548414203,0.845849136,0.037716381,-0.286981191,0.750161912,-1.108473559,-0.906437849,1.379926093
0.946539207,-0.873907127,1.328957058,1.579683191,-0.179151799,0.968018143,1.763769762,0.895422909,-0.885635063,-0.481006517,-0.484625694,1.379926093
1.040019109,-0.473249214,1.328957058,0.039534855,-0.548414203,-0.681263469,-0.292804478,-0.071998628,-0.689339427,-1.42220708,-0.400263264,0.203655059
0.6660995,-0.473249214,1.328957058,-0.427176762,-1.148465609,-0.131502931,-0.531513988,-0.860268027,-1.278226338,-1.579073841,0.612085909,1.379926093
0.853059305,-1.274565039,1.328957058,-0.823881637,-0.779203205,0.723680127,0.074440922,-0.537794181,0.22670688,-0.951606799,0.021548893,1.379926093
0.853059305,-0.272920259,1.328957058,1.556347609,-0.779203205,0.601511119,0.276425892,0.537118636,-0.558475668,-1.42220708,0.190273754,-0.972615974
0.385659794,-0.940683445,1.328957058,-0.800546056,-0.2253096,0.723680127,0.441686322,-0.394472472,1.142753187,-0.402573137,0.105911323,0.203655059
-0.175219619,0.060961334,1.328957058,0.529582052,-0.317625202,1.884285706,1.653596142,0.501288208,-0.885635063,-0.951606799,-1.328250005,0.203655059
-0.829578935,-0.873907127,1.328957058,-0.800546056,0.605530807,-0.803432478,0.496773132,-0.215320337,-0.035020636,-0.010406236,-1.159525143,0.203655059
-0.642619131,0.26129029,1.328957058,1.929716903,-0.317625202,1.395609673,2.333000132,1.39704889,-0.558475668,-0.324139757,-1.750062161,0.203655059
-0.829578935,-0.740354489,1.328957058,0.226219501,-1.056150008,0.051750581,0.221339081,-0.537794181,1.208185066,-1.26534032,0.612085909,2.556197126
1.694378425,-0.072591303,1.328957058,-0.800546056,-0.086836199,-0.803432478,0.276425892,0.465457781,-0.623907547,-1.42220708,-0.990800281,-0.972615974
-0.549139228,0.72872452,1.328957058,0.622924375,-0.317625202,-0.864516981,0.974192152,0.501288208,-0.754771305,-1.18690694,-1.581337299,0.203655059
-0.081739718,-1.274565039,1.328957058,0.20288392,0.051637203,-0.498009956,0.037716381,0.393796927,0.881025671,-1.26534032,-0.990800281,0.203655059
1.787858327,-1.074236083,1.328957058,-0.940559542,-0.594572004,0.968018143,0.276425892,-0.466133327,-0.885635063,-0.088839616,-0.062813539,1.379926093
-0.642619131,-0.473249214,1.328957058,0.319561824,-0.686887605,0.418257606,0.827293991,0.393796927,1.011889429,0.068027144,-0.737712988,0.203655059
1.787858327,-0.740354489,1.328957058,1.252985059,-0.179151799,1.334525168,1.451611171,1.576201026,0.553866276,-0.637873278,-0.315900833,0.203655059
1.040019109,-0.873907127,1.328957058,-0.35717002,0.236268404,-0.98668599,-0.145906318,-0.537794181,-0.231316273,-1.343773701,0.780810772,0.203655059
0.6660995,-1.20778872,-0.531228284,0.622924375,-0.2253096,-0.559094461,-0.329529018,0.286305645,-1.867113249,-1.657507222,-0.822075419,0.203655059
-0.175219619,-0.540025533,-0.531228284,-0.753874894,0.051637203,-1.475362023,0.092803192,-0.466133327,0.030411243,1.401394609,0.696448341,-0.972615974
0.011740185,-0.339696578,1.328957058,0.342897406,-0.502256402,-0.131502931,-0.090819508,-0.609455036,1.208185066,0.460194046,1.37134779,2.556197126
0.292179891,-0.940683445,1.328957058,0.389568568,-0.686887605,-0.925601486,-0.109181778,-0.17948991,-0.165884394,-1.108473559,0.358998617,1.379926093
1.133499012,-0.540025533,1.328957058,2.746462233,-0.179151799,1.21235616,2.057566081,2.077827008,-1.278226338,-0.010406236,-1.159525143,0.203655059
0.6660995,1.062606114,1.328957058,0.45957531,-0.409940802,-0.070418427,0.606946752,0.322136072,-0.100452515,-1.500640461,-0.484625694,-0.972615974
0.946539207,-1.408117676,1.328957058,-0.893888379,-0.456098602,0.784764631,0.808931722,-0.322811618,-0.623907547,-0.324139757,-0.737712988,0.203655059
0.759579403,-0.740354489,1.328957058,-0.287163277,-0.456098602,-0.253671939,-0.200993129,-0.466133327,-0.820203185,-1.03004018,-0.062813539,-0.972615974
-0.642619131,-0.740354489,1.328957058,0.576253214,0.097795003,0.723680127,0.643671291,0.178814363,0.292138759,-0.010406236,-0.400263264,0.203655059
0.19869999,-0.940683445,1.328957058,2.454767473,0.282426204,1.21235616,0.331512702,1.970335726,1.273616945,-1.26534032,-1.243887574,1.379926093
0.946539207,-0.206143941,1.328957058,1.696361095,-0.132993999,1.21235616,0.515135402,1.00291419,-0.885635063,0.381760665,-0.315900833,1.379926093
0.385659794,-0.606801852,1.328957058,1.01962925,-0.179151799,1.21235616,0.606946752,0.680440345,-0.362180032,0.538627426,-0.062813539,1.379926093
0.6660995,-0.807130808,1.328957058,-0.893888379,-0.733045405,-0.620178965,-0.311166749,-1.541046145,-1.14736258,-1.892807362,1.286985359,1.379926093
0.011740185,-0.206143941,1.328957058,-0.800546056,-0.317625202,0.051750581,-0.292804478,-0.036168201,1.142753187,0.538627426,-0.315900833,-0.972615974
-0.175219619,-0.473249214,1.328957058,-0.800546056,0.282426204,0.540426614,0.919105342,0.787931627,2.778550163,-0.010406236,-0.990800281,-2.148887009
0.479139696,-0.139367622,1.328957058,-0.252159906,-0.363783002,-0.192587436,0.276425892,-1.111081018,-0.951066943,1.166094468,1.877522375,1.379926093
1.040019109,-0.272920259,1.328957058,-0.940559542,-0.363783002,-0.070418427,0.037716381,-0.537794181,0.095843123,-1.26534032,0.274636185,-2.148887009
-0.455659326,0.862277157,1.328957058,0.552917633,0.005479401,-0.681263469,1.249626201,0.465457781,-0.754771305,-1.108473559,-1.328250005,-0.972615974
0.6660995,-0.339696578,1.328957058,-0.870552798,-0.2714674,-0.192587436,0.478410861,-0.251150763,-0.885635063,0.538627426,-0.315900833,-0.972615974
-1.203498544,-1.20778872,1.328957058,-0.917223961,-0.179151799,-0.559094461,-0.329529018,-0.501963754,-0.231316273,-0.324139757,-1.159525143,-0.972615974
0.6660995,0.461619246,1.328957058,0.646259956,0.374741806,0.235004094,0.845656261,0.823762054,0.22670688,0.460194046,0.612085909,0.203655059
-0.455659326,-0.139367622,1.328957058,0.622924375,-0.086836199,1.334525168,1.910667922,0.752101199,-0.689339427,-0.559439898,-1.496974867,-0.972615974
-0.455659326,-0.039203143,1.328957058,0.622924375,-0.132993999,1.395609673,1.855581111,0.60877949,-0.42761191,-0.951606799,-1.075162712,-0.972615974
-0.455659326,-0.406472897,1.328957058,0.646259956,-0.132993999,1.94537021,1.855581111,0.572949063,-0.362180032,-0.559439898,-0.990800281,0.203655059
-0.362179424,-0.473249214,1.328957058,0.762937861,-0.2253096,1.456694177,1.378162091,0.393796927,0.030411243,-0.951606799,-0.231538401,0.203655059
-0.362179424,-0.807130808,1.328957058,-0.847217217,-0.2253096,-0.009333923,-0.035732698,-1.039420163,-1.997977008,-0.794740038,0.190273754,1.379926093
0.946539207,-0.339696578,1.105734817,2.4197641,0.328584004,0.112835086,1.121090312,2.185318289,0.292138759,0.460194046,-1.328250005,-2.148887009
-0.549139228,-1.341341358,0.436068094,-0.940559542,-0.733045405,1.090187153,-0.035732698,-1.146911445,1.208185066,-0.088839616,0.780810772,2.556197126
0.6660995,0.76211268,1.849808954,-0.940559542,-0.548414203,-1.353193015,-0.586600798,-0.17948991,0.161275001,-0.716306658,0.190273754,-0.972615974
1.600898522,0.394842928,0.212845853,0.20288392,0.143952804,0.173919589,0.221339081,-0.573624609,-1.80168137,-0.088839616,1.033898065,0.203655059
0.759579403,-1.007459764,0.138438439,-0.893888379,-0.871518806,-0.620178965,-0.806948039,-0.752776745,-0.689339427,-1.108473559,-0.062813539,1.379926093
0.011740185,-0.139367622,0.510475508,-0.893888379,-0.733045405,-1.231024006,0.147890002,-0.681115891,-0.558475668,-0.637873278,-0.568988125,0.203655059
0.6660995,-0.606801852,-0.977672766,0.389568568,-0.2714674,0.173919589,0.808931722,0.716270772,-0.165884394,0.303327284,-0.653350557,0.203655059
-0.081739718,0.127737653,-0.084783802,0.342897406,-1.102307808,-0.192587436,-0.531513988,-0.251150763,1.142753187,-0.794740038,0.696448341,1.379926093
-0.829578935,-0.406472897,0.064031026,0.879615765,-0.2253096,2.128623723,1.984117001,0.644609918,-0.362180032,-0.402573137,-1.412612436,-0.972615974
0.19869999,-0.67357817,0.436068094,-0.753874894,-0.917676608,1.823201202,0.735482642,-0.8244376,-0.754771305,-1.343773701,0.443361048,0.203655059
-0.829578935,-0.206143941,-0.828857938,0.366232987,-0.317625202,0.723680127,0.992554422,0.035492654,0.881025671,-0.559439898,-0.14717597,0.203655059
-0.642619131,0.127737653,-0.828857938,0.156212759,-0.825361005,-0.742347973,0.019354112,0.035492654,0.684730034,-0.716306658,-0.400263264,-0.972615974
0.105220087,-0.540025533,-0.233598629,2.186408293,0.143952804,1.517778681,1.635233871,1.540370598,-0.689339427,-1.108473559,-1.328250005,1.379926093
0.19869999,-0.473249214,0.138438439,2.991485832,-0.132993999,0.693137875,1.451611171,2.04199658,-1.081930701,-0.637873278,-1.243887574,1.379926093
0.292179891,-0.473249214,0.436068094,1.01962925,-0.2253096,0.723680127,0.570222212,1.39704889,1.535344461,1.558261368,-0.484625694,-0.972615974
0.011740185,-1.141012401,-0.456820871,-0.870552798,-0.825361005,-0.131502931,0.129527732,-1.003589736,0.292138759,0.224893905,0.696448341,0.203655059
1.787858327,0.661948202,-0.084783802,-0.823881637,-0.086836199,-1.414277518,1.084365771,0.286305645,-0.754771305,-0.559439898,-0.737712988,-2.148887009
-0.081739718,-0.606801852,-0.084783802,-0.193820954,-0.548414203,0.662595623,1.782132032,-0.573624609,0.357570638,-0.245706377,1.033898065,0.203655059
-0.362179424,-0.439861056,-0.680043111,0.832944604,-0.179151799,1.456694177,1.506697981,0.429627354,0.161275001,-0.873173419,-0.315900833,-0.972615974
0.572619599,-1.408117676,0.064031026,-0.847217217,0.374741806,1.029102648,0.625309022,0.322136072,0.946457549,-0.794740038,-1.159525143,0.203655059
0.105220087,-0.807130808,0.138438439,-0.473847924,-0.733045405,0.296088598,0.294788161,-0.537794181,0.161275001,-0.951606799,0.358998617,0.203655059
1.320458816,-0.072591303,0.36166068,2.303086196,-0.502256402,1.029102648,1.359799822,1.39704889,-0.951066943,-1.657507222,-0.484625694,0.203655059
-0.175219619,-1.007459764,-0.084783802,-0.707203733,-0.640729805,0.540426614,1.359799822,-1.039420163,0.619298154,-1.18690694,1.37134779,0.203655059
-0.736099033,-0.473249214,-0.159191216,-0.660532571,-0.409940802,0.296088598,1.084365771,-0.896098454,1.011889429,-0.716306658,0.865173203,0.203655059
-0.362179424,-0.473249214,-0.084783802,-0.753874894,-0.409940802,-0.314756444,0.092803192,0.035492654,1.404480702,0.695494186,-0.315900833,0.203655059
0.759579403,-0.272920259,0.36166068,1.416334124,-0.871518806,0.784764631,1.690320681,0.931253336,-0.558475668,-0.481006517,-0.231538401,-0.972615974
-0.549139228,-0.406472897,-0.903265353,-0.193820954,-0.2714674,-1.475362023,-0.035732698,0.429627354,0.161275001,-1.343773701,-1.66569973,-2.148887009
-0.362179424,-0.005814985,0.808105162,0.319561824,0.282426204,-0.192587436,0.643671291,0.393796927,-0.42761191,-0.637873278,-0.822075419,-0.972615974
-0.362179424,-0.139367622,0.808105162,0.319561824,0.236268404,-0.314756444,0.588584481,0.429627354,-0.42761191,-0.559439898,-0.822075419,-0.972615974
-0.455659326,-0.540025533,-0.010376389,-0.823881637,-0.779203205,0.112835086,0.202976812,-0.788607172,1.208185066,-0.402573137,0.612085909,0.203655059
-0.642619131,-0.606801852,-0.680043111,-0.823881637,-0.640729805,0.479342111,0.753844912,-0.322811618,1.208185066,0.224893905,-0.568988125,0.203655059
-0.268699522,-0.473249214,-0.159191216,2.781465604,0.190110604,1.090187153,1.157814852,1.970335726,1.469912582,-0.951606799,-0.822075419,-0.972615974
-0.081739718,1.863921938,-0.382413456,-0.777210475,-0.040678399,-0.314756444,0.827293991,0.107153508,0.881025671,0.617060805,0.021548893,-2.148887009
-0.268699522,-0.740354489,-0.084783802,1.999723645,0.143952804,1.21235616,1.176177122,1.468709745,1.404480702,-1.03004018,-0.653350557,-0.972615974
0.946539207,-0.139367622,-0.531228284,-0.800546056,-0.917676608,-1.231024006,-0.898759388,-0.681115891,-0.951066943,-0.402573137,-0.062813539,-0.972615974
-0.081739718,-0.873907127,-0.084783802,0.249555082,-0.686887605,0.051750581,0.074440922,-0.143659482,0.095843123,-0.088839616,0.190273754,-0.972615974
0.759579403,-1.007459764,0.436068094,-0.473847924,0.420899606,-0.314756444,1.139452581,0.250475218,-0.035020636,-0.088839616,-0.484625694,0.203655059
-0.455659326,0.060961334,-0.308006043,0.272890663,0.328584004,-0.436925453,0.368237242,0.501288208,0.488434396,-0.245706377,-0.400263264,0.203655059
-0.549139228,-1.007459764,0.212845853,-0.800546056,-0.548414203,0.784764631,0.588584481,-1.111081018,0.619298154,0.538627426,0.780810772,2.556197126
-0.081739718,-0.807130808,-0.010376389,0.226219501,-0.2714674,-0.070418427,-0.145906318,-0.143659482,0.22670688,-0.167272996,0.190273754,0.203655059
-0.268699522,-0.406472897,0.064031026,-0.823881637,-0.363783002,-0.681263469,0.478410861,-0.788607172,-0.820203185,-0.716306658,-0.568988125,0.203655059
2.068298034,-0.873907127,0.138438439,-0.777210475,-0.086836199,-0.131502931,1.139452581,0.393796927,-0.42761191,-0.716306658,-1.328250005,-2.148887009
-1.203498544,-0.67357817,-0.308006043,-0.753874894,-0.409940802,-0.375840948,-0.862034849,-0.358642045,1.011889429,-1.657507222,-0.990800281,0.203655059
0.479139696,-0.873907127,0.584882921,-0.567190248,-0.363783002,-0.009333923,1.176177122,-0.071998628,1.535344461,-0.637873278,0.190273754,1.379926093
1.040019109,-1.20778872,1.254549644,-0.543854667,0.005479401,-0.375840948,1.359799822,0.250475218,1.797071977,-0.559439898,0.274636185,1.379926093
-0.081739718,-1.341341358,-0.084783802,-0.007136307,0.190110604,0.051750581,0.111165461,0.071323081,1.60077634,-0.794740038,-0.062813539,0.203655059
-0.175219619,-1.074236083,-0.680043111,-0.100478631,0.559373007,1.517778681,0.662033561,0.322136072,0.423002517,-1.18690694,-1.075162712,0.203655059
-0.081739718,-0.206143941,0.064031026,0.319561824,-0.825361005,-0.131502931,-0.347891288,-0.681115891,0.030411243,-0.637873278,1.033898065,0.203655059
0.479139696,0.76211268,0.95691999,2.209743873,-0.317625202,2.311877235,1.763769762,1.540370598,1.666208219,-1.26534032,-0.484625694,0.203655059
0.385659794,-0.740354489,0.138438439,0.389568568,-0.733045405,0.90693364,0.404961781,-0.143659482,-0.165884394,1.244527847,0.696448341,0.203655059
1.974818131,-0.67357817,-0.084783802,-0.917223961,-0.963834408,0.601511119,-0.311166749,-0.501963754,-1.867113249,-1.735940601,-0.14717597,0.203655059
1.507418621,0.060961334,1.105734817,2.046394808,0.143952804,2.311877235,1.506697981,1.612031453,0.881025671,-1.18690694,-0.906437849,0.203655059
-0.455659326,1.429875866,-2.019376557,-0.590525829,-0.963834408,1.090187153,-0.090819508,-1.326063581,-0.558475668,-1.579073841,1.118260496,-0.972615974
0.946539207,-0.206143941,-0.010376389,-0.917223961,-0.502256402,1.151271656,0.129527732,-1.039420163,-1.539953854,-0.559439898,0.443361048,0.203655059
-0.175219619,-1.141012401,-0.084783802,1.066300412,0.236268404,1.21235616,1.267988471,1.253727181,1.077321307,-1.108473559,-0.822075419,0.203655059
0.853059305,-0.072591303,0.36166068,-0.100478631,-0.456098602,1.578863185,1.139452581,-0.537794181,0.423002517,-0.402573137,1.202622927,0.203655059
-0.923058837,-0.740354489,-0.605635698,-0.450512343,0.005479401,-0.925601486,-0.219355398,0.178814363,-0.558475668,-0.794740038,-1.581337299,-0.972615974
0.385659794,-1.20778872,0.510475508,-0.753874894,0.097795003,-0.681263469,-0.274442208,0.107153508,0.095843123,-0.637873278,-0.484625694,-0.972615974
1.226978914,-0.272920259,-0.159191216,-0.92889175,-0.917676608,-1.597531031,-1.119106628,-1.254402727,-2.063408886,-1.579073841,0.696448341,-2.148887009
-0.455659326,0.26129029,1.18014223,0.342897406,0.420899606,-0.436925453,0.625309022,0.393796927,-0.558475668,-0.559439898,-0.822075419,0.203655059
0.572619599,0.328066609,0.659290335,-0.707203733,-0.640729805,-0.131502931,0.662033561,-1.326063581,-0.296748152,-1.579073841,1.961884807,0.203655059
-0.736099033,-0.540025533,-0.605635698,2.303086196,-0.594572004,1.029102648,0.478410861,0.984998976,-0.558475668,-1.343773701,-0.737712988,0.203655059
1.133499012,-0.206143941,0.36166068,1.159642736,-0.456098602,0.173919589,0.974192152,1.39704889,0.030411243,-0.088839616,-1.075162712,0.203655059
-0.923058837,0.060961334,-0.010376389,1.626354353,0.051637203,0.968018143,2.241188781,1.217896754,-0.42761191,-0.324139757,-1.66569973,-0.972615974
0.385659794,-0.740354489,-0.159191216,-0.053807469,-0.086836199,0.173919589,-0.531513988,-0.107829055,-0.558475668,-0.794740038,-0.568988125,-0.972615974
0.853059305,-0.406472897,-0.531228284,-0.893888379,-0.363783002,-0.620178965,-0.256079939,-0.501963754,0.357570638,-0.794740038,0.274636185,-0.972615974
-0.923058837,-1.074236083,-0.308006043,-0.823881637,0.190110604,0.90693364,0.349874971,-0.681115891,-0.165884394,-0.716306658,-0.315900833,0.203655059
0.292179891,-1.007459764,-0.084783802,1.252985059,-0.317625202,0.845849136,1.066003501,0.823762054,-0.754771305,0.381760665,-0.737712988,0.203655059
-0.362179424,-1.141012401,-0.233598629,-0.590525829,-0.2714674,0.601511119,0.680395832,-0.788607172,1.011889429,-0.088839616,0.696448341,1.379926093
-0.923058837,-0.506637374,0.95691999,1.696361095,-0.317625202,1.395609673,1.488335712,0.859592481,0.095843123,0.146460525,-0.906437849,0.203655059
0.292179891,-0.67357817,-0.456820871,-0.847217217,-0.132993999,0.784764631,0.460048591,-0.322811618,1.273616945,0.146460525,-0.315900833,1.379926093
-0.642619131,-1.141012401,-0.233598629,-0.660532571,-0.456098602,0.173919589,-0.421340368,-1.039420163,0.553866276,-0.716306658,0.443361048,0.203655059
-0.362179424,-0.406472897,-0.456820871,0.692931118,0.051637203,1.456694177,1.580147062,0.644609918,-0.035020636,-0.716306658,-1.075162712,-0.972615974
-0.175219619,-0.272920259,-0.605635698,0.832944604,0.190110604,1.578863185,1.818856571,0.859592481,-0.362180032,-0.637873278,-1.496974867,-0.972615974
2.34873774,-0.807130808,-0.233598629,-0.893888379,-0.640729805,-1.108854998,-1.155831168,-0.609455036,-2.783159556,-0.481006517,0.021548893,-0.972615974
-0.642619131,-0.339696578,-0.903265353,0.086206016,-0.456098602,2.250792732,1.194539391,0.017577441,0.553866276,-1.343773701,-0.315900833,0.203655059
0.853059305,-0.206143941,-0.233598629,0.156212759,-0.363783002,0.051750581,0.147890002,0.178814363,-0.42761191,-0.088839616,-0.315900833,0.203655059
-0.642619131,-1.074236083,-0.308006043,-0.823881637,-0.686887605,-0.620178965,-0.329529018,-0.967759309,1.535344461,-0.794740038,0.358998617,1.379926093
0.19869999,-0.807130808,-0.084783802,1.369662963,-0.686887605,-0.742347973,-0.072457239,0.967083763,1.142753187,-0.167272996,-0.822075419,0.203655059
-0.455659326,-0.072591303,-0.382413456,0.622924375,0.097795003,1.578863185,1.708682952,0.644609918,-0.362180032,-0.559439898,-1.496974867,-0.972615974
0.292179891,-0.072591303,-0.680043111,-0.777210475,-0.040678399,1.21235616,1.157814852,0.429627354,0.357570638,1.322961228,-1.412612436,-0.972615974
-0.455659326,0.26129029,-1.796154317,-0.847217217,-0.179151799,1.701032193,0.515135402,-0.752776745,-0.362180032,-1.108473559,-0.484625694,-0.972615974
0.572619599,0.661948202,-0.233598629,-0.123814212,-0.2714674,0.173919589,-0.256079939,-0.896098454,-0.42761191,0.303327284,1.37134779,1.379926093
0.6660995,0.394842928,-0.382413456,1.136307154,0.328584004,0.173919589,1.194539391,0.429627354,-1.212794458,-0.794740038,0.274636185,0.203655059
-0.549139228,-1.007459764,-0.382413456,-0.847217217,-0.502256402,0.601511119,0.460048591,-0.071998628,0.750161912,1.558261368,-0.906437849,0.203655059
0.6660995,0.461619246,-0.382413456,1.042964831,0.328584004,0.112835086,1.139452581,0.429627354,-1.212794458,-0.716306658,0.274636185,0.203655059
-0.175219619,-0.940683445,-0.233598629,-0.473847924,0.097795003,0.173919589,-0.311166749,-0.681115891,-0.42761191,-0.951606799,0.190273754,0.203655059
-0.455659326,-0.540025533,0.287253266,2.093065969,0.79016201,0.723680127,0.864018532,1.683692307,2.189663252,-0.402573137,-0.653350557,-0.972615974
-0.642619131,-1.20778872,0.36166068,-0.753874894,-0.825361005,0.784764631,0.625309022,-0.752776745,1.273616945,1.322961228,0.358998617,2.556197126
1.226978914,-1.074236083,-0.010376389,0.086206016,0.005479401,1.029102648,0.625309022,0.357966499,0.095843123,-1.108473559,-0.653350557,-0.972615974
-0.923058837,-0.072591303,0.436068094,-0.753874894,-0.040678399,-1.047770494,1.543422522,0.071323081,1.731640098,-0.637873278,-0.062813539,-2.148887009
1.320458816,-0.807130808,-0.382413456,0.984625879,-0.825361005,2.617299757,0.478410861,0.071323081,-1.14736258,-1.18690694,0.696448341,0.203655059
1.507418621,0.795500839,0.659290335,-0.823881637,0.697846409,-0.803432478,-0.292804478,0.501288208,0.292138759,0.381760665,-0.400263264,0.203655059
-0.362179424,-0.606801852,-0.159191216,0.412904148,-0.640729805,1.456694177,0.202976812,-0.394472472,0.684730034,-0.481006517,0.865173203,1.379926093
0.292179891,-0.005814985,-0.382413456,-0.567190248,-0.548414203,-0.070418427,-0.017370429,-1.075250591,-1.016498822,-0.010406236,1.033898065,1.379926093
0.105220087,-0.473249214,-0.084783802,-0.683868152,-0.871518806,1.21235616,0.772207181,-1.2185723,0.684730034,-0.716306658,1.286985359,1.379926093
